"job_id";"sequence_number";"sequence_identifier";"full_name";"sequence_score";"bp_score";"cutoff_head";"cutoff_tail";"identity";"quality";"startpos";"stoppos";"ecolipos";"bps";"gene_bps";"turn";"lca_tax_embl_ebi_ena";"lca_tax_gtdb";"lca_tax_ltp";"lca_tax_rdp";"lca_tax_slv"
"1201710";"488";"Otu488";"None";"0.956721";"0";"0";"0";"98.5507";"95";"13861";"15942";"533";"69";"69";"none";"Bacteria;";"d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;"
"1201710";"489";"Otu489";"None";"0.979721";"0";"0";"0";"97.1014";"97";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__UBA1191;s__UBA1191 sp900066305;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_Incertae Sedis XIII;Anaerovorax;";"Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Family XIII AD3011 group;"
"1201710";"490";"Otu490";"None";"0.980632";"0";"0";"0";"98.5507";"98";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;"
"1201710";"491";"Otu491";"None";"0.978701";"0";"0";"0";"91.4286";"97";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;unclassified_Firmicutes;";"Bacteria;Firmicutes;Bacilli;RF39;"
"1201710";"492";"Otu492";"None";"0.980696";"0";"0";"0";"98.5507";"98";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;unclassified_Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;"
"1201710";"493";"Otu493";"None";"0.957606";"0";"0";"0";"95.6522";"95";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;unclassified_Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;"
"1201710";"494";"Otu494";"None";"0.967036";"0";"0";"0";"97.1014";"96";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;unclassified_Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;"
"1201710";"495";"Otu495";"None";"0.980055";"0";"0";"0";"98.5507";"98";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;unclassified_Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae NK4A136 group;"
"1201710";"496";"Otu496";"None";"0.980026";"0";"0";"0";"98.5507";"98";"13861";"15942";"533";"69";"69";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;unclassified_Clostridiales;";"Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;Christensenellaceae R-7 group;"
"1201710";"497";"Otu497";"None";"0";"0";"0";"0";"100";"100";"13861";"15942";"533";"69";"69";"none";"Bacteria;";"Unclassified;";"Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Megasphaera;";"Bacteria;Firmicutes;";"Bacteria;Firmicutes;"
"1201710";"498";"Otu498";"None";"0.970487";"0";"0";"0";"97.1014";"97";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;";"Bacteria;Firmicutes;Clostridia;"
"1201710";"499";"Otu499";"None";"0.979112";"0";"0";"0";"94.2029";"97";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;unclassified_Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Clostridia UCG-014;"
"1201710";"500";"Otu500";"None";"0.962589";"0";"0";"0";"91.3044";"96";"13861";"15942";"533";"69";"69";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;";"Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group;"
"1201710";"501";"Otu501";"None";"0.969517";"0";"0";"0";"97.1014";"96";"13861";"15942";"533";"69";"69";"none";"Bacteria;";"d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum;s__Allobaculum stercoricanis;";"Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Allobaculum;";"Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;";"Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;"
"1201710";"502";"Otu502";"None";"0.980911";"0";"0";"0";"98.5507";"98";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;unclassified_Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;"
"1201710";"503";"Otu503";"None";"0.970021";"0";"0";"0";"91.3044";"97";"13861";"15942";"533";"69";"69";"none";"Bacteria;";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-495;s__CAG-495 sp001917125;";"Unclassified;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;";"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;uncultured;"
"1201710";"504";"Otu504";"None";"0.979864";"0";"0";"0";"97.1014";"97";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;unclassified_Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;uncultured;"
"1201710";"505";"Otu505";"None";"0.958097";"0";"0";"0";"98.5507";"95";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Betaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella;";"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella;"
"1201710";"506";"Otu506";"None";"0.943017";"0";"0";"0";"97.1014";"94";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Clostridia UCG-014;"
"1201710";"507";"Otu507";"None";"0.93629";"0";"0";"0";"97.1014";"93";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;";"Bacteria;""Bacteroidetes"";""Bacteroidia"";""Bacteroidales"";Bacteroidaceae;Bacteroides;";"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;"
"1201710";"508";"Otu508";"None";"0.958755";"0";"0";"0";"89.8551";"95";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;"
"1201710";"509";"Otu509";"None";"0.969594";"0";"0";"0";"97.1014";"96";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Clostridium IV;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;"
"1201710";"510";"Otu510";"None";"0.979461";"0";"0";"0";"94.2029";"97";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;"
"1201710";"511";"Otu511";"None";"0.98";"0";"0";"0";"98.5507";"98";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;unclassified_Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;"
"1201710";"512";"Otu512";"None";"0.951176";"0";"0";"0";"94.2029";"95";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;"
"1201710";"513";"Otu513";"None";"0.906771";"0";"0";"0";"94.2029";"90";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"514";"Otu514";"None";"0";"0";"0";"0";"100";"100";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Dialister;";"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Dialister;"
"1201710";"515";"Otu515";"None";"0.979623";"0";"0";"0";"95.6522";"97";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;uncultured;"
"1201710";"516";"Otu516";"None";"0";"0";"0";"0";"100";"100";"13861";"15942";"533";"69";"69";"none";"Bacteria;";"Unclassified;";"Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella;";"Bacteria;""Proteobacteria"";Betaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella;";"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella;"
"1201710";"517";"Otu517";"None";"0.958313";"0";"0";"0";"98.5507";"95";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;uncultured;"
"1201710";"518";"Otu518";"None";"0.9792";"0";"0";"0";"92.7536";"97";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Actinobacteria"";Actinobacteria;Coriobacteridae;Coriobacteriales;""Coriobacterineae"";Coriobacteriaceae;unclassified_Coriobacteriaceae;";"Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;uncultured;"
"1201710";"519";"Otu519";"None";"0.95549";"0";"0";"0";"95.6522";"95";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;";"Bacteria;Firmicutes;Bacilli;RF39;"
"1201710";"520";"Otu520";"None";"0.970581";"0";"0";"0";"95.6522";"97";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;"
"1201710";"521";"Otu521";"None";"0.98018";"0";"0";"0";"97.1014";"98";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;unclassified_Clostridiales;";"Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group;"
"1201710";"522";"Otu522";"None";"0.955695";"0";"0";"0";"89.8551";"95";"13860";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"523";"Otu523";"None";"0";"0";"0";"0";"100";"100";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Actinobacteria"";Actinobacteria;Coriobacteridae;Coriobacteriales;""Coriobacterineae"";Coriobacteriaceae;Senegalimassilia;";"Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Senegalimassilia;"
"1201710";"524";"Otu524";"None";"0.957383";"0";"0";"0";"95.6522";"95";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;unclassified_Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;"
"1201710";"525";"Otu525";"None";"0.968232";"0";"0";"0";"97.1014";"96";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;unclassified_Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Monoglobales;Monoglobaceae;Monoglobus;"
"1201710";"526";"Otu526";"None";"0.979798";"0";"0";"0";"97.1014";"97";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;unclassified_Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;"
"1201710";"527";"Otu527";"None";"0";"0";"0";"0";"100";"100";"13861";"15942";"533";"69";"69";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;";"Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;"
"1201710";"528";"Otu528";"None";"0.979129";"0";"0";"0";"95.6522";"97";"13861";"15942";"533";"69";"69";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;unclassified_Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Clostridia UCG-014;"
"1201710";"529";"Otu529";"None";"0.955251";"0";"0";"0";"91.3044";"95";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"530";"Otu530";"None";"0";"0";"0";"0";"100";"100";"13861";"15942";"533";"69";"69";"none";"Bacteria;Actinobacteria;Micrococcales;";"Unclassified;";"Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;";"Bacteria;""Actinobacteria"";Actinobacteria;Actinobacteridae;Actinomycetales;Micrococcineae;";"Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;"
"1201710";"531";"Otu531";"None";"0.979096";"0";"0";"0";"95.6522";"97";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;unclassified_Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Clostridia UCG-014;"
"1201710";"532";"Otu532";"None";"0.95748";"0";"0";"0";"95.6522";"95";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_Incertae Sedis XIII;Anaerovorax;";"Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Family XIII AD3011 group;"
"1201710";"533";"Otu533";"None";"0.958888";"0";"0";"0";"98.5507";"95";"13861";"15942";"533";"69";"69";"none";"Bacteria;";"Unclassified;";"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;";"Bacteria;Firmicutes;Bacilli;Bacillales;";"Bacteria;Firmicutes;Bacilli;"
"1201710";"534";"Otu534";"None";"0.847291";"0";"0";"0";"89.8551";"84";"13861";"15942";"533";"69";"69";"none";"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Ruegeria;";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Bacilli;Bacillales;Marinococcaceae;Natribacillus;"
"1201710";"535";"Otu535";"None";"0.967506";"0";"0";"0";"92.8571";"96";"13860";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;";"Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;Christensenellaceae R-7 group;"
"1201710";"536";"Otu536";"None";"0.978644";"0";"0";"0";"90";"97";"13861";"15942";"533";"69";"69";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;";"Bacteria;Firmicutes;Bacilli;RF39;"
"1201710";"537";"Otu537";"None";"0.946494";"0";"0";"0";"94.2029";"94";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;";"Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;uncultured;"
"1201710";"538";"Otu538";"None";"0.979955";"0";"0";"0";"98.5507";"97";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;"
"1201710";"539";"Otu539";"None";"0.979685";"0";"0";"0";"95.6522";"97";"13861";"15942";"533";"69";"69";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;"
"1201710";"540";"Otu540";"None";"0.866513";"0";"0";"0";"88.4058";"86";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;unclassified_Clostridiales;";"Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group;"
"1201710";"541";"Otu541";"None";"0";"0";"0";"0";"100";"100";"13861";"15942";"533";"69";"69";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium;";"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;"
"1201710";"542";"Otu542";"None";"0.979793";"0";"0";"0";"97.1014";"97";"13861";"15942";"533";"69";"69";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;"
"1201710";"543";"Otu543";"None";"0.978854";"0";"0";"0";"92.7536";"97";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-495;s__CAG-495 sp001917125;";"Unclassified;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;";"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;uncultured;"
"1201710";"544";"Otu544";"None";"0.968026";"0";"0";"0";"94.2029";"96";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;unclassified_Bacteria;";"Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;uncultured;"
"1201710";"545";"Otu545";"None";"0.979608";"0";"0";"0";"97.1014";"97";"13861";"15942";"533";"69";"69";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;";"Bacteria;Firmicutes;Clostridia;Clostridia UCG-014;"
"1201710";"546";"Otu546";"None";"0.97069";"0";"0";"0";"98.5507";"97";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;unclassified_Clostridiales;";"Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group;"
"1201710";"547";"Otu547";"None";"0";"0";"0";"0";"100";"100";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;"
"1201710";"548";"Otu548";"None";"0";"0";"0";"0";"100";"100";"13861";"15942";"533";"69";"69";"none";"Bacteria;";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides_A;s__Bacteroides_A coprocola;";"Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;";"Bacteria;""Bacteroidetes"";""Bacteroidia"";""Bacteroidales"";Bacteroidaceae;Bacteroides;";"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;"
"1201710";"549";"Otu549";"None";"0.970845";"0";"0";"0";"94.2029";"97";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium XlVb;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;"
"1201710";"550";"Otu550";"None";"0";"0";"0";"0";"100";"100";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Intestinibacter;s__Intestinibacter bartlettii;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Intestinibacter;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Intestinibacter;";"Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;Intestinibacter;"
"1201710";"551";"Otu551";"None";"0";"0";"0";"0";"100";"100";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalicatena;s__Faecalicatena torques;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Ruminococcus2;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;"
