gene,noFMT_2_ileum
gene_2974016,5
gene_4355880,5
gene_3895613,5
gene_4578084,5
gene_2349161,5
gene_4069871,5
gene_3017113,5
gene_4323110,5
gene_3596304,5
gene_4156882,5
gene_3089122,5
gene_3837262,5
gene_3573473,5
gene_4313283,5
gene_2356562,5
gene_3602521,5
gene_3893448,5
gene_3918834,5
gene_4350717,5
gene_3598719,5
gene_4164104,5
gene_3973254,5
gene_2930243,5
gene_2985722,5
gene_3685046,5
gene_2626657,5
gene_3965545,5
gene_3328089,5
gene_4483373,5
gene_3688966,5
gene_4607611,5
gene_3834964,5
gene_4575233,5
gene_2890822,5
gene_3410753,5
gene_3136187,5
gene_3895201,5
gene_3491859,5
gene_4027412,5
gene_3677267,5
gene_3121313,5
gene_4579494,5
gene_4329470,5
gene_2486332,5
gene_3311819,5
gene_3587762,5
gene_3839222,5
gene_3300743,5
gene_3501406,5
gene_3966991,5
gene_4267767,5
gene_3008748,5
gene_3514620,5
gene_4560427,5
gene_2673338,5
gene_4400833,5
gene_3876354,5
gene_2680592,5
gene_4550063,5
gene_4456916,5
gene_3317143,5
gene_2513143,5
gene_3514722,5
gene_3855775,5
gene_4419432,5
gene_4043046,5
gene_4271110,5
gene_1594207,5
gene_2171635,5
gene_4467999,5
gene_3463423,5
gene_4125856,5
gene_4217707,5
gene_3713705,5
gene_4289781,5
gene_2631698,5
gene_2993509,5
gene_3328827,5
gene_3124567,5
gene_3878212,5
gene_4441900,5
gene_3282150,5
gene_3039452,5
gene_3385053,5
gene_3277622,5
gene_4128586,5
gene_4577513,5
gene_3514119,5
gene_3306447,5
gene_4584557,5
gene_3049591,5
gene_2693630,5
gene_4546577,5
gene_4635827,5
gene_4293379,5
gene_3552124,5
gene_2110231,5
gene_3543006,5
gene_3887754,5
gene_3293414,5
gene_2617008,5
gene_2901032,5
gene_3701087,5
gene_4205727,5
gene_3514558,5
gene_3093427,5
gene_3671673,5
gene_4620118,5
gene_3829332,5
gene_4288580,5
gene_3959094,5
gene_4315137,5
gene_2931569,5
gene_4566330,5
gene_3986781,5
gene_3523938,5
gene_3320250,5
gene_2460608,5
gene_3508549,5
gene_2970852,5
gene_2434859,5
gene_4187940,5
gene_4440765,5
gene_2883740,5
gene_4078035,5
gene_4639166,5
gene_3877374,5
gene_4383470,5
gene_3241399,5
gene_4549449,5
gene_3534711,5
gene_4590136,5
gene_3044058,5
gene_3346630,5
gene_4582196,5
gene_2987230,5
gene_4017510,5
gene_3716296,5
gene_3527111,5
gene_1977439,5
gene_3855503,5
gene_3983288,5
gene_4199387,5
gene_3663128,5
gene_4355711,5
gene_3527002,5
gene_4294947,5
gene_4552048,5
gene_3771433,5
gene_3887740,5
gene_3883184,5
gene_2955341,5
gene_3864514,5
gene_3463337,5
gene_2786735,5
gene_4405175,5
gene_3679450,5
gene_3946011,5
gene_2969804,5
gene_3474427,5
gene_2741956,5
gene_3827600,5
gene_2663312,5
gene_3470333,5
gene_4580742,5
gene_1829799,5
gene_4569101,5
gene_2763563,5
gene_2801257,5
gene_3983577,5
gene_4553552,5
gene_3335133,5
gene_3339699,5
gene_4213926,5
gene_4097614,5
gene_3604219,5
gene_4438848,5
gene_3710134,5
gene_3441179,5
gene_3280791,5
gene_2996700,5
gene_2742570,5
gene_4294772,5
gene_3023167,5
gene_3232947,5
gene_4502637,5
gene_3965420,5
gene_4285838,5
gene_3691542,5
gene_3508224,5
gene_2670767,5
gene_2781447,5
gene_3177138,5
gene_4391968,5
gene_4348869,5
gene_3752296,5
gene_4478005,5
gene_3867951,5
gene_3497730,5
gene_2473387,5
gene_3825849,5
gene_4334278,5
gene_4400568,5
gene_3873786,5
gene_2888539,5
gene_2421929,5
gene_2208227,5
gene_3179029,5
gene_3919464,5
gene_4190007,5
gene_4176708,5
gene_3586283,5
gene_2834475,5
gene_4639661,5
gene_3798756,5
gene_3986942,5
gene_4084402,5
gene_4252850,5
gene_4417272,5
gene_2507660,5
gene_2615702,5
gene_3274661,5
gene_3799346,5
gene_4121444,5
gene_3423176,5
gene_4339225,5
gene_2794699,5
gene_3298877,5
gene_3420585,5
gene_4442330,5
gene_3317144,5
gene_3894598,5
gene_2622327,5
gene_4158123,5
gene_4399805,5
gene_4451612,5
gene_2887478,5
gene_3841770,5
gene_1596124,5
gene_3204876,5
gene_3821761,5
gene_3715461,5
gene_4006462,5
gene_4173538,5
gene_2856385,5
gene_3349596,5
gene_3661283,5
gene_3337088,5
gene_4556980,5
gene_3945438,5
gene_3138573,5
Chow_6_GL0266693,5
gene_3281135,5
gene_4622888,5
gene_3400876,5
gene_3062921,5
gene_4025164,5
gene_2769529,5
gene_3920378,5
gene_2826405,5
gene_4288961,5
gene_2675604,5
gene_4175963,5
gene_3041102,5
gene_4631252,5
gene_3120113,5
gene_4167746,5
gene_3888035,5
gene_3827923,5
gene_3145930,5
gene_4497070,5
gene_1991098,5
gene_3781494,5
gene_2639115,5
gene_2633870,5
gene_3059366,5
gene_3717125,5
gene_4312566,5
gene_2525463,5
gene_1806565,5
gene_4128042,5
gene_2896442,5
gene_3361162,5
gene_3239825,5
gene_2397434,5
gene_4135474,5
gene_4010069,5
gene_3164638,5
gene_3117451,5
gene_2467627,5
gene_4470927,5
gene_4151159,5
gene_3917619,5
gene_2538275,5
gene_2190534,5
gene_2953434,5
gene_3743926,5
gene_3988206,5
gene_3212261,5
gene_2144275,5
gene_3990259,5
gene_3327801,5
gene_4186594,5
gene_3548359,5
gene_2862598,5
gene_4063525,5
gene_3854416,5
gene_3856594,5
gene_2056235,5
gene_3057302,5
gene_3625746,5
gene_2601777,5
gene_4234453,5
gene_4242785,5
gene_3522257,5
gene_3616565,5
gene_3229768,5
gene_2619496,5
gene_3549263,5
gene_4612612,5
gene_3676112,5
gene_3174178,5
gene_3858714,5
gene_4157105,5
gene_4298348,5
gene_4145914,5
gene_3252206,5
gene_2607357,5
gene_3153882,5
gene_2044918,5
gene_3002474,5
gene_4127087,5
gene_3867133,5
gene_3461683,5
gene_2442658,5
gene_1938872,5
gene_3467017,5
gene_3764721,5
gene_2691076,5
gene_4303327,5
gene_3352630,5
gene_3915882,5
gene_2674728,5
gene_3586293,5
gene_3012490,5
gene_4348521,5
gene_1796841,5
gene_4374674,5
gene_2818020,5
gene_2375077,5
gene_4345553,5
gene_4440037,5
gene_3325915,5
gene_4121348,5
gene_3799554,5
gene_4200474,5
gene_4557301,5
gene_2966288,5
gene_4401703,5
gene_2908758,5
gene_4126928,5
gene_2903928,5
gene_4504150,5
gene_3458672,5
gene_2787299,5
gene_3675559,5
gene_4434606,5
gene_3282269,5
gene_2310023,5
gene_3718564,5
gene_3464151,5
gene_2650338,5
gene_2345400,5
gene_3221651,5
gene_3005740,5
gene_4467802,5
gene_3600353,5
gene_3070029,5
gene_3247734,5
gene_3155028,5
gene_3571733,5
gene_2414649,5
gene_3975700,5
gene_3257117,5
gene_4569442,5
gene_3887757,5
gene_4580015,5
gene_3762506,5
gene_3892809,5
gene_4443055,5
gene_3730777,5
gene_4363842,5
16_GL0069181,5
gene_2689608,5
gene_4245881,5
gene_2782178,5
gene_3864554,5
gene_3762662,5
gene_3721797,5
gene_3884208,5
gene_3540336,5
gene_2675849,5
gene_4510158,5
gene_3052183,5
gene_3917409,5
gene_3443377,5
gene_4410661,5
gene_3092026,5
gene_4602993,5
gene_3372504,5
gene_4172668,5
gene_4008409,5
gene_4591284,5
gene_3000622,5
gene_4574254,5
gene_4400354,5
gene_4341211,5
gene_4204717,5
gene_3381534,5
gene_3895411,5
gene_3153336,5
gene_3694624,5
gene_3915765,5
gene_2942862,5
gene_4227323,5
gene_3915354,5
gene_3677843,5
gene_4485692,5
gene_2333445,5
gene_3271681,5
gene_3185799,5
gene_3274565,5
gene_3608179,5
gene_4507650,5
gene_2916155,5
gene_2966671,5
gene_4599660,5
gene_2401229,5
gene_4000848,5
gene_3413340,5
gene_4504881,5
gene_2804138,5
gene_4117570,5
gene_4380141,5
gene_3719823,5
gene_4176483,5
gene_4083029,5
gene_3562460,5
gene_3554172,5
gene_2801941,5
gene_1925727,5
gene_2967894,5
gene_3505020,5
gene_4345314,5
gene_3181935,5
gene_3938624,5
gene_4171288,5
gene_2651271,5
gene_2912951,5
gene_4052724,5
gene_4379214,5
gene_3744440,5
gene_4420111,5
gene_4396392,5
gene_3240676,5
gene_3203046,5
gene_2993048,5
gene_2200598,5
gene_3745924,5
gene_4443101,5
gene_3734861,5
gene_4075785,5
gene_2638728,5
gene_2673797,5
gene_4212049,5
gene_3343150,5
gene_3593361,5
gene_3087165,5
gene_3408268,5
gene_4560338,5
gene_4635558,5
gene_4020888,5
gene_4249055,5
gene_2931710,5
gene_3194539,5
gene_3816784,5
gene_3392385,5
gene_3991930,5
gene_3022300,5
gene_3453296,5
gene_3863251,5
gene_2931841,5
gene_3245687,5
gene_4497187,5
gene_3888530,5
gene_3036251,5
gene_3456306,5
gene_2923912,5
gene_3706682,5
gene_2683934,5
gene_3327058,5
gene_4281287,5
gene_4366927,5
gene_2345735,5
gene_4111723,5
gene_3076404,5
gene_2435074,5
gene_2779331,5
gene_2919360,5
gene_3705158,5
gene_4627598,5
gene_4107132,5
gene_4558467,5
gene_3956214,5
gene_4187567,5
gene_3493759,5
gene_4578619,5
gene_2429261,5
gene_2818018,5
gene_2660405,5
gene_3074051,5
gene_4042165,5
gene_4274550,5
gene_4357910,5
gene_3189408,5
gene_3586720,5
gene_4069203,5
gene_3888591,5
gene_2801817,5
gene_3934115,5
gene_3615420,5
gene_3727241,5
gene_3007247,5
3-2_GL0051990,5
gene_4120690,5
gene_4429025,5
gene_3828171,5
gene_4149221,5
gene_3749178,5
gene_3822502,5
gene_3087497,5
gene_3526822,5
gene_4484447,5
gene_3331659,5
gene_1755415,5
gene_3919782,5
gene_4230940,5
gene_3410983,5
gene_3819929,5
gene_2575077,5
gene_4069015,5
gene_3293545,5
gene_2679022,5
OB-1_13_GL0316445,5
gene_3332742,5
gene_4629047,5
gene_4408146,5
gene_3560294,5
gene_4430755,5
gene_2635118,5
gene_2959432,5
gene_4231568,5
gene_2273949,5
gene_4099964,5
gene_3527644,5
gene_4632455,5
gene_4019901,5
gene_4491190,5
gene_3380779,5
gene_4542603,5
gene_3403670,5
gene_2264558,5
gene_2923668,5
gene_4156618,5
gene_3668523,5
gene_4481095,5
gene_3339137,5
gene_2871986,5
gene_4171517,5
gene_3298131,5
gene_2931398,5
gene_4281427,5
gene_2749135,5
gene_4512411,5
gene_3454563,5
gene_3268541,5
gene_3262030,5
gene_4111138,5
gene_4481570,5
gene_1923248,5
gene_3807893,5
gene_3709811,5
gene_3240754,5
gene_4577495,5
gene_2061698,5
gene_3945440,5
gene_2894501,5
gene_3450713,5
gene_3208906,5
gene_2284973,5
gene_3492089,5
gene_3941143,5
gene_3682958,5
gene_3104313,5
gene_4463250,5
gene_4123745,5
gene_3632855,5
gene_4370757,5
gene_4096069,5
gene_3905116,5
gene_4145899,5
gene_4034203,5
gene_3870942,5
gene_3412982,5
gene_4514666,5
gene_3396917,5
gene_2502486,5
gene_3096498,5
gene_4052716,5
gene_4532718,5
gene_4247017,5
gene_4124534,5
gene_2368958,5
gene_3610316,5
gene_2995189,5
gene_2807670,5
gene_2640260,5
gene_3157440,5
gene_3634055,5
gene_3046720,5
gene_3406995,5
gene_3593150,5
gene_3979309,5
gene_3738420,5
gene_3592816,5
gene_3633876,5
gene_2607289,5
gene_4262267,5
gene_2577308,5
gene_3844531,5
gene_3582739,5
gene_4022315,5
gene_4066310,5
gene_3404062,5
gene_2794050,5
gene_2628068,5
gene_2935387,5
gene_2984895,5
gene_3242441,5
gene_2796833,5
gene_2538555,5
gene_3864826,5
gene_3792029,5
gene_3431111,5
gene_3751127,5
gene_3570057,5
gene_3597836,5
gene_2455681,5
gene_2979235,5
gene_3942357,5
gene_3868007,5
gene_3336219,5
gene_4202818,5
gene_3841037,5
gene_4109445,5
gene_4055172,5
gene_3552051,5
gene_3557678,5
gene_3576805,5
gene_4448279,5
gene_4002990,5
gene_4537056,5
gene_3830273,5
gene_2936268,5
gene_3905687,5
gene_2799044,5
gene_2954807,5
gene_2531781,5
gene_2741578,5
gene_3824703,5
gene_4363498,5
gene_2614410,5
gene_4147445,5
gene_3294812,5
gene_1981804,5
gene_3625763,5
gene_4101378,5
gene_2865409,5
gene_3675126,5
gene_3913748,5
gene_2264928,5
gene_1766985,5
gene_2413043,5
gene_4292129,5
gene_2428959,5
gene_4246324,5
gene_2215882,5
gene_4149785,5
gene_3928349,5
gene_3924333,5
gene_4105094,5
gene_3410166,5
gene_4540990,5
gene_2997750,5
gene_4501620,5
gene_4635439,5
gene_4363996,5
gene_4157678,5
gene_3286460,5
gene_4094952,5
gene_4269157,5
gene_3053421,5
gene_3677326,5
gene_3073995,5
gene_4126160,5
gene_3485090,5
gene_4384119,5
gene_3269357,5
gene_4554125,5
gene_3628049,5
gene_3768859,5
gene_4264692,5
gene_3165607,5
gene_3227019,5
gene_3812888,5
gene_4195816,5
gene_4049964,5
gene_3810671,5
gene_3241391,5
gene_4032188,5
gene_3788995,5
gene_4265738,5
gene_2767484,5
gene_4494547,5
gene_3797634,5
gene_2919348,5
gene_2053411,5
gene_4472341,5
gene_4234185,5
gene_4028388,5
gene_3535233,5
gene_3676186,5
gene_3723820,5
gene_3062086,5
gene_2841138,5
gene_4555223,5
gene_4440793,5
gene_2526271,5
Group2-8A_GL0114122,5
gene_3491614,5
gene_4298430,5
gene_3165572,5
gene_2246597,5
gene_2719274,5
gene_4062496,5
gene_1915202,5
gene_3678233,5
gene_3426838,5
gene_4100151,5
gene_3858482,5
gene_2759050,5
gene_4603489,5
gene_4434978,5
gene_3001359,5
gene_3158682,5
gene_2997041,5
gene_3760864,5
gene_4531552,5
gene_2219301,5
gene_3228086,5
gene_4263645,5
gene_4140835,5
gene_3670493,5
gene_3166514,5
gene_2779003,5
gene_4327246,5
gene_3486413,5
gene_4023375,5
gene_4313253,5
gene_4559198,5
gene_3400416,5
gene_2446502,5
gene_3243642,5
gene_1599590,5
gene_3704313,5
gene_3520664,5
gene_2575161,5
gene_4017887,5
gene_3598778,5
gene_3850366,5
gene_4364533,5
gene_2117753,5
gene_2185750,5
gene_2769693,5
gene_3832516,5
gene_3756667,5
gene_4384343,5
gene_3500973,5
gene_3584696,5
gene_4238798,5
gene_4577713,5
gene_4266986,5
gene_4121640,5
gene_2764283,5
gene_3048050,5
gene_3099773,5
gene_3504853,5
gene_2745890,5
gene_1705492,5
gene_4596242,5
gene_3838823,5
gene_2732168,5
gene_4224888,5
gene_2244568,5
gene_4287809,5
gene_3038580,5
gene_2818742,5
gene_4170897,5
gene_3314990,5
gene_2994559,5
gene_4060973,5
gene_4473202,5
gene_3119651,5
gene_4016675,5
gene_4000266,5
gene_2950379,5
gene_3067618,5
gene_2450461,5
gene_3838857,5
gene_3522276,5
gene_2597007,5
gene_4053143,5
gene_4041823,5
gene_2860968,5
gene_4617341,5
gene_4567602,5
gene_3567703,5
gene_4439449,5
gene_3431959,5
gene_4076674,5
gene_2608942,5
gene_4603987,5
gene_4422850,5
gene_3632414,5
gene_3667992,5
gene_3396469,5
gene_4574426,5
gene_2564604,5
gene_4070900,5
gene_2484218,5
gene_3599076,5
gene_3905465,5
gene_4261412,5
gene_2490176,5
gene_4343957,5
gene_4622041,5
gene_3840834,5
gene_4591080,5
gene_4459103,5
gene_3589581,5
gene_4477170,5
gene_2832367,5
gene_3571434,5
gene_4223259,5
gene_4099650,5
gene_4622710,5
gene_3232362,5
gene_3343206,5
gene_4183617,5
gene_2502573,5
gene_3811677,5
gene_2241566,5
gene_3771929,5
gene_3874962,5
gene_4510487,5
gene_4378267,5
gene_4467959,5
11_GL0139804,5
gene_4090087,5
gene_3396617,5
gene_3661099,5
gene_4034331,5
gene_3222928,5
gene_4081550,5
gene_2929818,5
gene_3398831,5
gene_2716722,5
gene_3811195,5
gene_3039463,5
gene_2589177,5
gene_3958139,5
gene_4359299,5
gene_4421795,5
gene_2580412,5
gene_3954573,5
gene_4145675,5
gene_4427181,5
gene_3848728,5
gene_4598764,5
gene_3857229,5
gene_4375864,5
gene_3966660,5
gene_2670879,5
gene_4367984,5
gene_4437122,5
gene_3867010,5
gene_3664225,5
gene_4029366,5
gene_2187507,5
gene_3679346,5
gene_2833934,5
gene_4273059,5
gene_4440768,5
gene_4388822,5
gene_4097748,5
gene_3714064,5
gene_4294679,5
gene_2124390,5
gene_4189745,5
gene_3446277,5
gene_4492820,5
gene_3377795,5
gene_4011584,5
gene_2621677,5
gene_4358892,5
gene_4423318,5
gene_4089440,5
gene_3287221,5
gene_2955452,5
gene_2942284,5
gene_4466045,5
G1-1A_GL0015490,5
gene_4094965,5
gene_4525153,5
gene_3689072,5
gene_4470911,5
gene_4114397,5
gene_2716212,5
gene_3265572,5
gene_4062374,5
gene_3908926,5
gene_2917804,5
gene_4351594,5
gene_4224472,5
gene_4075375,5
gene_4401411,5
gene_3076411,5
gene_2019715,5
gene_3681613,5
gene_3169413,5
gene_3138772,5
gene_3634388,5
gene_4083286,5
gene_4619401,5
gene_3256946,5
gene_3922865,5
gene_3893596,5
gene_2223376,5
gene_3027468,5
gene_3560241,5
gene_3042426,5
gene_3217650,5
gene_3761489,5
gene_4312023,5
gene_3443647,5
gene_4201493,5
gene_3867455,5
gene_3841832,5
gene_3643854,5
HF-F_10_GL0318966,5
gene_2439729,5
gene_4011488,5
gene_4417019,5
gene_2429235,5
gene_4555361,5
gene_2795842,5
gene_4594722,5
gene_3872013,5
gene_4533858,5
gene_3643333,5
gene_4506248,5
gene_3735048,5
gene_2782026,5
gene_4373710,5
gene_4141700,5
gene_4441483,5
gene_3856193,5
gene_4244314,5
gene_2154083,5
gene_4275347,5
gene_3255815,5
gene_2432561,5
gene_4385679,5
gene_2434474,5
gene_3987562,5
gene_3729259,5
gene_4253379,5
gene_4604524,5
gene_3585152,5
gene_4063730,5
gene_3574853,5
gene_3331364,5
gene_3864314,5
gene_2085197,5
gene_3561637,5
gene_4465464,5
gene_3443913,5
gene_2899449,5
gene_4483144,5
gene_4408334,5
gene_2331318,5
gene_3817981,5
gene_4219360,5
gene_3575794,5
gene_4049810,5
gene_3534819,5
gene_3475218,5
gene_3460627,5
gene_4312966,5
gene_3297105,5
gene_4354247,5
gene_3719320,5
gene_4461402,5
gene_3276576,5
gene_3644768,5
gene_3550091,5
gene_3362691,5
gene_3659495,5
gene_2406505,5
gene_4261475,5
gene_4480254,5
gene_3982026,5
gene_3240296,5
gene_4385665,5
gene_4100693,5
gene_4595903,5
gene_4122949,5
gene_3619054,5
gene_2997312,5
gene_4293766,5
gene_3966721,5
gene_4421305,5
gene_2851433,5
gene_3974514,5
gene_2411824,5
gene_4615476,5
gene_2770571,5
gene_2612736,5
gene_4102255,5
gene_2685841,5
gene_2909136,5
gene_3624239,5
gene_3060871,5
gene_3004362,5
gene_4581651,5
gene_3849423,5
gene_2466192,5
gene_2313525,5
gene_4553582,5
gene_4493509,5
gene_1750023,5
gene_4123087,5
gene_4316789,5
gene_4439467,5
gene_2972792,5
gene_4396945,5
gene_3970253,5
gene_4206161,5
gene_4143711,5
gene_2651299,5
gene_4217740,5
gene_4118067,5
gene_4310954,5
gene_3834053,5
gene_3356065,5
gene_4327086,5
gene_3248236,5
gene_3491305,5
gene_3444604,5
gene_3508630,5
gene_3295758,5
gene_2473760,5
gene_3631617,5
gene_3333403,5
gene_4057871,5
gene_4572368,5
gene_3745478,5
gene_4250802,5
gene_4354463,5
gene_3722936,5
gene_3675151,5
gene_2496826,5
gene_4028075,5
gene_4190906,5
gene_2598530,5
gene_4216409,5
gene_4413518,5
gene_3664918,5
gene_3104799,5
gene_4295269,5
gene_3299783,5
gene_2851432,5
gene_4183778,5
gene_4492874,5
gene_4318087,5
gene_3899420,5
gene_3132731,5
gene_2917451,5
gene_4072697,5
gene_3942236,5
gene_2353136,5
gene_2998739,5
gene_3505351,5
gene_3156726,5
gene_2492414,5
gene_3459816,5
gene_4353141,5
gene_4252198,5
gene_4520521,5
gene_4113331,5
gene_4361282,5
gene_4410716,5
gene_3646712,5
gene_3953920,5
gene_3914724,5
gene_4070767,5
gene_4240922,5
gene_3316078,5
gene_3062264,5
gene_4569849,5
gene_4129951,5
gene_3739988,5
gene_4241298,5
gene_4499265,5
gene_3012750,5
gene_3287255,5
gene_2659351,5
gene_3962680,5
gene_3652116,5
gene_2620148,5
gene_2869683,5
gene_3185585,5
gene_4047306,5
gene_3509166,5
gene_4599714,5
gene_2858142,5
gene_4205456,5
gene_2685938,5
gene_3315066,5
gene_2878445,5
gene_3171879,5
gene_3713292,5
gene_2564274,5
gene_4320034,5
gene_2891538,5
gene_3473694,5
gene_3155256,5
gene_3959078,5
gene_2396240,5
gene_3089344,5
gene_3755604,5
gene_3652850,5
gene_3929838,5
gene_4571167,5
gene_2959027,5
gene_3586596,5
gene_4195004,5
gene_2240253,5
gene_3859975,5
gene_2118566,5
gene_4128936,5
gene_4030353,5
gene_3849116,5
gene_3687048,5
gene_2781474,5
gene_4449015,5
gene_3673181,5
gene_3792498,5
gene_3349841,5
gene_4135940,5
gene_3373225,5
gene_2995942,5
gene_3525154,5
gene_3784147,5
gene_3143805,5
gene_4050017,5
gene_2912225,5
gene_4366815,5
gene_4109277,5
gene_2579658,5
gene_3764785,5
gene_3296138,5
gene_3488755,5
gene_3762126,5
gene_3749577,5
gene_4063567,5
gene_3466198,5
gene_2596647,5
gene_4332198,5
gene_4353845,5
gene_4250639,5
gene_4104331,5
gene_4266866,5
gene_4137699,5
gene_4384123,5
gene_3096250,5
gene_2545352,5
gene_2643256,5
gene_3675564,5
gene_4452135,5
gene_3933453,5
gene_1969049,5
gene_3861952,5
gene_3587876,5
gene_3218032,5
gene_3864434,5
gene_3499695,5
gene_3705392,5
gene_4560676,5
gene_3903267,5
gene_4135082,5
gene_3015417,5
gene_4356446,5
gene_3692242,5
gene_4597122,5
gene_4469084,5
gene_4297391,5
gene_3470951,5
gene_3918285,5
gene_2690605,5
gene_3650317,5
gene_3743328,5
gene_2834226,5
gene_3588750,5
gene_2941728,5
gene_4377662,5
gene_4531628,5
gene_4507448,5
gene_4120165,5
gene_3531029,5
gene_2855142,5
gene_3263357,5
gene_4156468,5
gene_4464752,5
gene_2209483,5
gene_2256373,5
gene_4210328,5
gene_3785460,5
gene_3944987,5
gene_3602407,5
gene_4117596,5
gene_3673339,5
gene_3632192,5
gene_4065862,5
gene_4083233,5
gene_3342321,5
gene_4403521,5
gene_4618366,5
gene_3339895,5
gene_3153687,5
gene_3519924,5
gene_2544385,5
gene_4574381,5
gene_3304113,5
gene_4255298,5
gene_4094932,5
gene_3215302,5
gene_4391145,5
gene_2793113,5
gene_3591243,5
gene_4451722,5
gene_4374936,5
gene_4408788,5
gene_3747386,5
gene_2439868,5
gene_2938875,5
gene_4083276,4
gene_3084087,4
gene_1875935,4
2A-dyr14-07_GL0009069,4
gene_2002807,4
gene_3342538,4
gene_2197993,4
gene_2012562,4
gene_3108772,4
gene_2333048,4
gene_4469141,4
gene_4410827,4
gene_3723912,4
gene_4601979,4
gene_2791969,4
gene_4174601,4
gene_4064746,4
gene_3794708,4
gene_2701153,4
gene_3922593,4
gene_2562352,4
gene_3199119,4
gene_3819439,4
gene_3813295,4
gene_4012309,4
gene_4344429,4
gene_3353945,4
gene_4034711,4
gene_3040975,4
gene_3013422,4
gene_3052873,4
gene_4187054,4
gene_4451725,4
gene_4528134,4
gene_2691114,4
gene_4267040,4
gene_2655250,4
gene_3106146,4
gene_4125981,4
gene_2404601,4
gene_3103877,4
gene_4064915,4
gene_3185928,4
gene_3635227,4
gene_2492943,4
gene_4453802,4
gene_4038108,4
gene_3996417,4
gene_4371104,4
gene_4611474,4
gene_4073542,4
gene_3046621,4
gene_2681637,4
gene_4573882,4
gene_3457422,4
gene_3789572,4
gene_3321301,4
gene_3331732,4
gene_3970005,4
gene_4510959,4
gene_4552301,4
gene_3677015,4
gene_3582679,4
gene_4139839,4
gene_4285360,4
gene_3443287,4
gene_4139369,4
gene_1505117,4
gene_4174493,4
gene_3419834,4
gene_3609748,4
gene_3455945,4
gene_3623535,4
gene_3983529,4
gene_4183619,4
gene_3907267,4
gene_3317600,4
gene_3361392,4
gene_3973017,4
gene_4529651,4
gene_3007989,4
gene_3309402,4
gene_3610297,4
gene_3154537,4
gene_2889085,4
gene_2999853,4
gene_4164785,4
gene_3797313,4
gene_2419417,4
gene_3674329,4
gene_4199581,4
gene_2973528,4
gene_4122663,4
20_GL0141459,4
gene_3071284,4
gene_2769963,4
gene_2913294,4
gene_3447351,4
gene_2930960,4
gene_2975504,4
gene_3499020,4
gene_2933501,4
gene_3610057,4
gene_2769260,4
gene_3854943,4
gene_3146506,4
gene_3567747,4
gene_4110925,4
gene_3123615,4
gene_3786188,4
gene_3749882,4
gene_4159766,4
gene_4560132,4
gene_2936340,4
gene_4596366,4
gene_4166900,4
gene_4557597,4
gene_4135773,4
gene_4572645,4
gene_4492184,4
gene_2515583,4
gene_3035978,4
gene_3447752,4
gene_4506856,4
gene_4277167,4
gene_2977046,4
gene_3950525,4
gene_2830042,4
gene_4125771,4
gene_4502600,4
gene_3826990,4
gene_2557529,4
gene_3750179,4
gene_4237506,4
gene_2158375,4
gene_3163185,4
gene_2203207,4
gene_4536541,4
gene_3271855,4
gene_3761263,4
gene_3518161,4
gene_4565893,4
gene_4018969,4
gene_4157428,4
gene_3794795,4
gene_1985318,4
gene_3119085,4
gene_3872068,4
gene_2942717,4
gene_3536205,4
gene_3563269,4
gene_3283256,4
gene_3570428,4
gene_3932184,4
gene_3856686,4
gene_3596942,4
gene_3403997,4
gene_3908530,4
gene_3208322,4
gene_4636023,4
gene_2809628,4
gene_4297977,4
gene_3014466,4
gene_3542877,4
gene_2958003,4
gene_3861876,4
gene_2805286,4
gene_3847396,4
gene_4527546,4
gene_3534217,4
gene_4097224,4
gene_2943416,4
